"","X","Y","Z","loc","jaar"
"2:963",206641.8,189534.879,22.222,"laren1-58","2024"
"2:964",206642.188,189534.402,22.37,"laren1-59","2024"
"2:965",206642.46,189533.978,22.734,"laren1-60","2024"
"2:966",206638.129,189534.664,22.426,"laren1-61","2024"
"2:967",206638.437,189533.992,22.358,"laren1-62","2024"
"2:968",206638.889,189533.248,22.326,"laren1-63","2024"
"2:969",206639.214,189532.791,22.241,"laren1-64","2024"
"2:970",206639.513,189532.254,22.688,"laren1-65","2024"
"2:971",206634.677,189532.797,22.482,"laren1-66","2024"
"2:972",206634.826,189532.107,22.282,"laren1-67","2024"
"2:973",206635.012,189531.719,22.264,"laren1-68","2024"
"2:974",206635.244,189531.199,22.162,"laren1-69","2024"
"2:975",206635.459,189530.558,22.563,"laren1-70","2024"
"2:976",206631.559,189531.935,22.723,"laren1-71","2024"
"2:977",206631.668,189531.403,22.472,"laren1-72","2024"
"2:978",206631.723,189530.594,22.262,"laren1-73","2024"
"2:979",206631.836,189529.962,22.166,"laren1-74","2024"
"2:980",206631.919,189529.417,22.299,"laren1-75","2024"
"2:981",206615.352,189570.45,22.486,"laren2-1","2024"
"2:982",206614.816,189570.702,22.38,"laren2-2","2024"
"2:983",206613.991,189570.923,22.364,"laren2-3","2024"
"2:984",206613.268,189571.023,22.499,"laren2-4","2024"
"2:985",206612.502,189571.256,22.792,"laren2-5","2024"
"2:986",206616.438,189573.335,22.886,"laren2-6","2024"
"2:987",206615.915,189573.384,22.637,"laren2-7","2024"
"2:988",206614.772,189573.534,22.392,"laren2-8","2024"
"2:989",206613.855,189573.598,22.274,"laren2-9","2024"
"2:990",206612.982,189573.678,22.514,"laren2-10","2024"
"2:991",206616.734,189576.119,22.706,"laren2-11","2024"
"2:992",206615.666,189576.067,22.474,"laren2-12","2024"
"2:993",206614.528,189575.787,22.43,"laren2-13","2024"
"2:994",206613.439,189575.64,22.33,"laren2-14","2024"
"2:995",206612.33,189575.39,22.583,"laren2-15","2024"
"2:996",206615.534,189578.365,22.391,"laren2-16","2024"
"2:997",206614.763,189577.985,22.789,"laren2-17","2024"
"2:998",206613.829,189577.613,22.884,"laren2-18","2024"
"2:999",206612.587,189576.823,22.392,"laren2-19","2024"
"2:1000",206611.811,189576.273,22.673,"laren2-20","2024"
"2:1001",206614.48,189581.448,22.72,"laren2-21","2024"
"2:1002",206613.587,189580.394,22.933,"laren2-22","2024"
"2:1003",206612.922,189579.736,22.846,"laren2-23","2024"
"2:1004",206612.081,189579.035,22.9,"laren2-24","2024"
"2:1005",206610.955,189578.231,22.544,"laren2-25","2024"
"2:1006",206612.814,189583.347,23.053,"laren2-26","2024"
"2:1007",206612.003,189582.715,22.871,"laren2-27","2024"
"2:1008",206611.063,189581.748,22.675,"laren2-28","2024"
"2:1009",206610.017,189580.692,22.453,"laren2-29","2024"
"2:1010",206609.262,189579.98,22.536,"laren2-30","2024"
"2:1011",206609.826,189585.252,22.648,"laren2-31","2024"
"2:1012",206609.05,189584.462,22.535,"laren2-32","2024"
"2:1013",206608.26,189583.284,22.583,"laren2-33","2024"
"2:1014",206607.617,189582.455,22.535,"laren2-34","2024"
"2:1015",206607,189581.683,22.616,"laren2-35","2024"
"2:1016",206607.125,189587.373,22.939,"laren2-36","2024"
"2:1017",206606.403,189586.563,22.42,"laren2-37","2024"
"2:1018",206605.646,189585.585,22.425,"laren2-38","2024"
"2:1019",206605.062,189584.905,22.492,"laren2-39","2024"
"2:1020",206604.433,189584.219,22.531,"laren2-40","2024"
"2:1021",206604.607,189589.294,22.758,"laren2-41","2024"
"2:1022",206604.254,189588.782,22.421,"laren2-42","2024"
"2:1023",206603.545,189587.72,22.321,"laren2-43","2024"
"2:1024",206602.982,189587.167,22.335,"laren2-44","2024"
"2:1025",206602.323,189586.412,22.5,"laren2-45","2024"
"2:1026",206601.711,189591.031,22.816,"laren2-46","2024"
"2:1027",206601.256,189590.444,22.489,"laren2-47","2024"
"2:1028",206600.849,189589.804,22.436,"laren2-48","2024"
"2:1029",206600.504,189589.234,22.389,"laren2-49","2024"
"2:1030",206600.137,189588.531,22.608,"laren2-50","2024"
"2:1031",206599.15,189592.564,22.725,"laren2-51","2024"
"2:1032",206598.781,189591.865,22.346,"laren2-52","2024"
"2:1033",206598.284,189590.826,22.218,"laren2-53","2024"
"2:1034",206597.891,189589.842,22.036,"laren2-54","2024"
"2:1035",206597.576,189589.092,22.253,"laren2-55","2024"
"2:1036",206596.053,189593.284,22.599,"laren2-56","2024"
"2:1037",206595.663,189592.657,22.243,"laren2-57","2024"
"2:1038",206595.153,189591.81,22.162,"laren2-58","2024"
"2:1039",206594.677,189590.987,22.346,"laren2-59","2024"
"2:1040",206594.367,189590.479,22.84,"laren2-60","2024"
"2:1041",206592.448,189596.664,23.124,"laren2-61","2024"
"2:1042",206591.636,189596.142,22.966,"laren2-62","2024"
"2:1043",206590.787,189595.643,22.856,"laren2-63","2024"
"2:1044",206590.192,189595.315,22.51,"laren2-64","2024"
"2:1045",206589.416,189594.688,22.699,"laren2-65","2024"
"2:1046",206590.981,189599.657,23.172,"laren2-66","2024"
"2:1047",206590.347,189599.386,23.114,"laren2-67","2024"
"2:1048",206589.154,189598.828,22.824,"laren2-68","2024"
"2:1049",206588.196,189598.437,22.478,"laren2-69","2024"
"2:1050",206587.399,189598.033,22.769,"laren2-70","2024"
"2:1051",206589.271,189602.647,23.064,"laren2-71","2024"
"2:1052",206588.539,189602.367,22.918,"laren2-72","2024"
"2:1053",206587.535,189602.035,22.76,"laren2-73","2024"
"2:1054",206586.592,189601.801,22.486,"laren2-74","2024"
"2:1055",206585.861,189601.559,22.641,"laren2-75","2024"
"2:1056",206588.93,189646.687,22.783,"laren3-1","2024"
"2:1057",206587.82,189645.621,22.467,"laren3-2","2024"
"2:1058",206586.845,189644.91,22.694,"laren3-3","2024"
"2:1059",206585.985,189644.14,22.894,"laren3-4","2024"
"2:1060",206585.225,189643.43,22.952,"laren3-5","2024"
"2:1061",206586.754,189648.832,22.723,"laren3-6","2024"
"2:1062",206585.768,189647.774,22.468,"laren3-7","2024"
"2:1063",206584.71,189646.502,22.834,"laren3-8","2024"
"2:1064",206584.157,189645.569,22.943,"laren3-9","2024"
"2:1065",206583.616,189644.76,22.822,"laren3-10","2024"
"2:1066",206583.511,189649.936,22.851,"laren3-11","2024"
"2:1067",206582.918,189648.572,22.668,"laren3-12","2024"
"2:1068",206582.509,189647.476,22.778,"laren3-13","2024"
"2:1069",206581.983,189646.458,22.789,"laren3-14","2024"
"2:1070",206581.481,189645.755,22.919,"laren3-15","2024"
"2:1071",206580.114,189650.854,23.139,"laren3-16","2024"
"2:1072",206579.884,189649.808,22.493,"laren3-17","2024"
"2:1073",206579.316,189648.728,22.457,"laren3-18","2024"
"2:1074",206579.036,189648.037,22.496,"laren3-19","2024"
"2:1075",206578.764,189647.498,23.109,"laren3-20","2024"
"2:1076",206577.121,189652.043,22.593,"laren3-21","2024"
"2:1077",206576.739,189651.47,22.231,"laren3-22","2024"
"2:1078",206576.275,189650.271,22.136,"laren3-23","2024"
"2:1079",206576.055,189649.655,22.176,"laren3-24","2024"
"2:1080",206576.169,189649.314,22.953,"laren3-25","2024"
"2:1081",206574.466,189652.864,22.724,"laren3-26","2024"
"2:1082",206574.143,189651.737,22.066,"laren3-27","2024"
"2:1083",206573.449,189650.779,22.471,"laren3-28","2024"
"2:1084",206573.223,189649.938,22.326,"laren3-29","2024"
"2:1085",206573.105,189649.209,22.776,"laren3-30","2024"
"2:1086",206570.54,189655.762,22.865,"laren3-31","2024"
"2:1087",206569.923,189655.218,22.155,"laren3-32","2024"
"2:1088",206568.364,189654.355,22.07,"laren3-33","2024"
"2:1089",206567.594,189653.952,22.255,"laren3-34","2024"
"2:1090",206567.136,189653.709,22.517,"laren3-35","2024"
"2:1091",206570.285,189663.627,22.942,"laren3-36","2024"
"2:1092",206569.554,189663.802,22.779,"laren3-37","2024"
"2:1093",206568.227,189663.992,22.701,"laren3-38","2024"
"2:1094",206567.23,189664.118,22.553,"laren3-39","2024"
"2:1095",206566.302,189664.168,22.534,"laren3-40","2024"
"2:1096",206570.953,189667.995,22.76,"laren3-41","2024"
"2:1097",206569.761,189668.231,22.727,"laren3-42","2024"
"2:1098",206568.635,189668.397,22.765,"laren3-43","2024"
"2:1099",206567.507,189668.88,22.62,"laren3-44","2024"
"2:1100",206566.28,189669.64,22.806,"laren3-45","2024"
"2:1101",206571.889,189671.641,22.782,"laren3-46","2024"
"2:1102",206571.143,189672.041,22.603,"laren3-47","2024"
"2:1103",206570.083,189672.621,22.767,"laren3-48","2024"
"2:1104",206569.481,189673.067,22.845,"laren3-49","2024"
"2:1105",206568.686,189673.435,22.932,"laren3-50","2024"
"2:1106",206573.749,189675.657,22.823,"laren3-51","2024"
"2:1107",206573.211,189676.067,22.541,"laren3-52","2024"
"2:1108",206572.322,189676.37,22.605,"laren3-53","2024"
"2:1109",206571.702,189676.663,22.603,"laren3-54","2024"
"2:1110",206571.096,189676.886,23.011,"laren3-55","2024"
"2:1111",206575.458,189678.403,22.814,"laren3-56","2024"
"2:1112",206574.762,189678.691,22.707,"laren3-57","2024"
"2:1113",206573.701,189679.115,22.561,"laren3-58","2024"
"2:1114",206572.694,189679.528,22.817,"laren3-59","2024"
"2:1115",206571.82,189679.884,22.972,"laren3-60","2024"
"2:1116",206576.974,189681.058,22.881,"laren3-61","2024"
"2:1117",206575.736,189681.527,22.856,"laren3-62","2024"
"2:1118",206574.507,189682.036,22.578,"laren3-63","2024"
"2:1119",206573.272,189682.4,22.53,"laren3-64","2024"
"2:1120",206572.148,189682.82,22.935,"laren3-65","2024"
"2:1121",206577.805,189683.458,22.812,"laren3-66","2024"
"2:1122",206576.674,189683.589,22.785,"laren3-67","2024"
"2:1123",206575.387,189683.861,22.689,"laren3-68","2024"
"2:1124",206574.291,189684.084,22.66,"laren3-69","2024"
"2:1125",206572.847,189684.439,22.7,"laren3-70","2024"
"2:1126",206577.547,189687.003,22.916,"laren3-71","2024"
"2:1127",206576.494,189687.149,22.829,"laren3-72","2024"
"2:1128",206575.533,189687.447,22.683,"laren3-73","2024"
"2:1129",206574.568,189687.488,22.566,"laren3-74","2024"
"2:1130",206573.435,189687.499,22.863,"laren3-75","2024"
"2:1131",206602.987,189738.25,23.036,"laren4-1","2024"
"2:1132",206602.653,189738.88,22.364,"laren4-2","2024"
"2:1133",206601.857,189739.591,22.26,"laren4-3","2024"
"2:1134",206601.174,189740.347,22.426,"laren4-4","2024"
"2:1135",206600.763,189740.893,22.696,"laren4-5","2024"
"2:1136",206605.868,189740.341,23.403,"laren4-6","2024"
"2:1137",206605.621,189740.477,22.922,"laren4-7","2024"
"2:1138",206605.045,189741.064,22.446,"laren4-8","2024"
"2:1139",206604.128,189742.09,22.18,"laren4-9","2024"
"2:1140",206603.295,189742.717,22.436,"laren4-10","2024"
"2:1141",206606.846,189743.104,23.337,"laren4-11","2024"
"2:1142",206606.698,189743.213,22.689,"laren4-12","2024"
"2:1143",206605.975,189743.533,22.018,"laren4-13","2024"
"2:1144",206604.72,189744.174,22.106,"laren4-14","2024"
"2:1145",206603.761,189744.518,22.392,"laren4-15","2024"
"2:1146",206603.769,189745.285,22.291,"laren4-20","2024"
"2:1147",206605.287,189744.942,21.983,"laren4-19","2024"
"2:1148",206606.471,189744.571,22.271,"laren4-18","2024"
"2:1149",206608.757,189745.034,22.634,"laren4-16","2024"
"2:1150",206607.114,189745.474,22.017,"laren4-17","2024"
"2:1151",206608.999,189747.627,22.604,"laren4-21","2024"
"2:1152",206608.091,189747.56,22.145,"laren4-22","2024"
"2:1153",206606.282,189747.307,22.077,"laren4-23","2024"
"2:1154",206605.566,189747.45,21.982,"laren4-24","2024"
"2:1155",206603.752,189747.372,22.237,"laren4-25","2024"
"2:1156",206608.05,189749.276,22.348,"laren4-26","2024"
"2:1157",206606.87,189749.005,22.118,"laren4-27","2024"
"2:1158",206605.322,189748.314,22.15,"laren4-28","2024"
"2:1159",206604.325,189748.385,22.203,"laren4-29","2024"
"2:1160",206603.094,189748.03,22.388,"laren4-30","2024"
"2:1161",206605.277,189750.808,22.702,"laren4-31","2024"
"2:1162",206604.88,189750.464,22.78,"laren4-32","2024"
"2:1163",206604.295,189749.727,22.435,"laren4-33","2024"
"2:1164",206603.455,189748.971,22.38,"laren4-34","2024"
"2:1165",206602.737,189748.417,22.481,"laren4-35","2024"
"2:1166",206602.987,189752.181,22.936,"laren4-36","2024"
"2:1167",206602.558,189751.682,22.813,"laren4-37","2024"
"2:1168",206601.828,189751.03,22.686,"laren4-38","2024"
"2:1169",206601.323,189750.466,22.669,"laren4-39","2024"
"2:1170",206600.771,189750.011,22.714,"laren4-40","2024"
"2:1171",206600.875,189753.778,22.802,"laren4-41","2024"
"2:1172",206600.452,189753.257,22.747,"laren4-42","2024"
"2:1173",206599.784,189752.615,22.733,"laren4-43","2024"
"2:1174",206599.124,189751.961,22.709,"laren4-44","2024"
"2:1175",206598.469,189751.348,22.993,"laren4-45","2024"
"2:1176",206597.931,189756.214,23.152,"laren4-46","2024"
"2:1177",206597.311,189755.527,22.604,"laren4-47","2024"
"2:1178",206596.825,189754.79,22.674,"laren4-48","2024"
"2:1179",206596.372,189754.193,22.694,"laren4-49","2024"
"2:1180",206596.025,189753.621,22.778,"laren4-50","2024"
"2:1181",206595.4,189757.978,22.833,"laren4-51","2024"
"2:1182",206594.878,189757.45,22.576,"laren4-52","2024"
"2:1183",206594.385,189756.773,22.515,"laren4-53","2024"
"2:1184",206593.946,189756.18,22.561,"laren4-54","2024"
"2:1185",206593.561,189755.646,22.583,"laren4-55","2024"
"2:1186",206592.548,189759.873,22.66,"laren4-56","2024"
"2:1187",206592.119,189759.474,22.481,"laren4-57","2024"
"2:1188",206591.597,189758.718,22.371,"laren4-58","2024"
"2:1189",206591.005,189758.125,22.272,"laren4-59","2024"
"2:1190",206590.372,189757.68,22.239,"laren4-60","2024"
"2:1191",206590.531,189761.414,22.608,"laren4-61","2024"
"2:1192",206590.09,189760.999,22.391,"laren4-62","2024"
"2:1193",206589.715,189760.419,22.362,"laren4-63","2024"
"2:1194",206589.411,189759.779,22.488,"laren4-64","2024"
"2:1195",206588.973,189759.392,22.582,"laren4-65","2024"
"2:1196",206588.427,189763.213,23.356,"laren4-66","2024"
"2:1197",206587.979,189762.745,22.52,"laren4-67","2024"
"2:1198",206587.827,189762.398,22.16,"laren4-68","2024"
"2:1199",206587.337,189761.542,22.002,"laren4-69","2024"
"2:1200",206586.864,189760.805,22.296,"laren4-70","2024"
"2:1201",206585.762,189764.494,23.227,"laren4-71","2024"
"2:1202",206585.63,189764.209,22.558,"laren4-72","2024"
"2:1203",206585.371,189763.653,22.032,"laren4-73","2024"
"2:1204",206584.828,189762.931,22.016,"laren4-74","2024"
"2:1205",206584.441,189762.353,22.114,"laren4-75","2024"
"2:1206",206586.735,189762.272,21.882,"laren4-76","2024"
"2:1207",206584.847,189816.916,22.515,"laren5-1","2024"
"2:1208",206584.61,189817.56,22.456,"laren5-2","2024"
"2:1209",206584.177,189818.267,22.485,"laren5-3","2024"
"2:1210",206583.795,189818.733,22.694,"laren5-4","2024"
"2:1211",206583.335,189819.321,23.01,"laren5-5","2024"
"2:1212",206588.533,189818.309,22.584,"laren5-6","2024"
"2:1213",206587.971,189818.907,22.726,"laren5-7","2024"
"2:1214",206587.4,189819.814,22.02,"laren5-8","2024"
"2:1215",206586.791,189821.12,23.044,"laren5-9","2024"
"2:1216",206586.355,189821.062,23.53,"laren5-10","2024"
"2:1217",206590.555,189819.888,22.92,"laren5-11","2024"
"2:1218",206590.312,189820.461,23.115,"laren5-12","2024"
"2:1219",206589.727,189821.567,22.192,"laren5-13","2024"
"2:1220",206589.419,189822.208,22.601,"laren5-14","2024"
"2:1221",206589.267,189822.539,23.109,"laren5-15","2024"
"2:1222",206593.928,189821.465,22.951,"laren5-16","2024"
"2:1223",206593.578,189821.973,22.429,"laren5-17","2024"
"2:1224",206593.209,189822.613,22.434,"laren5-18","2024"
"2:1225",206592.796,189823.389,22.77,"laren5-19","2024"
"2:1226",206592.621,189823.778,23.145,"laren5-20","2024"
"2:1227",206596.792,189823.63,22.909,"laren5-21","2024"
"2:1228",206596.595,189824.115,22.534,"laren5-22","2024"
"2:1229",206596.241,189824.689,22.546,"laren5-23","2024"
"2:1230",206595.792,189825.197,22.632,"laren5-24","2024"
"2:1231",206595.489,189825.613,22.925,"laren5-25","2024"
"2:1232",206599.248,189825.245,23.176,"laren5-26","2024"
"2:1233",206598.994,189825.55,22.728,"laren5-27","2024"
"2:1234",206598.591,189826.115,22.665,"laren5-28","2024"
"2:1235",206597.992,189826.997,22.985,"laren5-29","2024"
"2:1236",206597.675,189827.426,23.153,"laren5-30","2024"
"2:1237",206602.191,189827.087,22.98,"laren5-31","2024"
"2:1238",206601.907,189827.656,22.823,"laren5-32","2024"
"2:1239",206601.397,189828.56,22.887,"laren5-33","2024"
"2:1240",206600.812,189829.296,23.055,"laren5-34","2024"
"2:1241",206600.465,189829.849,23.262,"laren5-35","2024"
"2:1242",206604.849,189828.633,22.908,"laren5-36","2024"
"2:1243",206604.443,189829.201,22.799,"laren5-37","2024"
"2:1244",206603.837,189830.059,22.831,"laren5-38","2024"
"2:1245",206603.103,189830.79,23.024,"laren5-39","2024"
"2:1246",206602.613,189831.317,23.246,"laren5-40","2024"
"2:1247",206607.534,189830.568,22.93,"laren5-41","2024"
"2:1248",206607.069,189831.115,22.796,"laren5-42","2024"
"2:1249",206606.505,189831.944,22.929,"laren5-43","2024"
"2:1250",206605.746,189832.729,22.975,"laren5-44","2024"
"2:1251",206605.334,189833.388,23.148,"laren5-45","2024"
"2:1252",206610.131,189832.38,22.803,"laren5-46","2024"
"2:1253",206609.689,189832.917,22.78,"laren5-47","2024"
"2:1254",206608.976,189833.828,22.884,"laren5-48","2024"
"2:1255",206608.461,189834.508,23.055,"laren5-49","2024"
"2:1256",206607.943,189835.219,23.283,"laren5-50","2024"
"2:1257",206612.607,189834.101,22.897,"laren5-51","2024"
"2:1258",206612.09,189834.946,22.851,"laren5-52","2024"
"2:1259",206611.202,189836.078,22.873,"laren5-53","2024"
"2:1260",206610.51,189836.714,23.061,"laren5-54","2024"
"2:1261",206610.048,189837.005,23.283,"laren5-55","2024"
"2:1262",206615.476,189836.155,22.907,"laren5-56","2024"
"2:1263",206614.732,189837.052,22.68,"laren5-57","2024"
"2:1264",206613.808,189837.823,22.727,"laren5-58","2024"
"2:1265",206612.78,189838.537,22.924,"laren5-59","2024"
"2:1266",206611.935,189839.291,22.966,"laren5-60","2024"
"2:1267",206617.68,189838.042,22.837,"laren5-61","2024"
"2:1268",206617.183,189838.793,22.722,"laren5-62","2024"
"2:1269",206616.474,189839.669,22.756,"laren5-63","2024"
"2:1270",206615.969,189840.215,22.885,"laren5-64","2024"
"2:1271",206615.397,189841.101,23,"laren5-65","2024"
"2:1272",206620.445,189839.919,23.013,"laren5-66","2024"
"2:1273",206619.974,189840.456,22.662,"laren5-67","2024"
"2:1274",206619.676,189841.172,22.696,"laren5-68","2024"
"2:1275",206619.179,189841.85,22.829,"laren5-69","2024"
"2:1276",206618.775,189842.338,23.222,"laren5-70","2024"
"2:1277",206623.136,189841.852,22.716,"laren5-71","2024"
"2:1278",206622.693,189842.388,22.486,"laren5-72","2024"
"2:1279",206622.282,189843.018,22.549,"laren5-73","2024"
"2:1280",206621.776,189843.481,22.656,"laren5-74","2024"
"2:1281",206621.225,189844.073,22.953,"laren5-75","2024"
"2:1282",206665.517,189890.035,23.082,"laren6-1","2024"
"2:1283",206665.319,189890.77,22.767,"laren6-2","2024"
"2:1284",206664.891,189891.783,23.206,"laren6-3","2024"
"2:1285",206664.579,189892.498,23.184,"laren6-4","2024"
"2:1286",206664.155,189893.543,23.105,"laren6-5","2024"
"2:1287",206668.749,189891.133,22.875,"laren6-6","2024"
"2:1288",206668.419,189891.918,22.82,"laren6-7","2024"
"2:1289",206668.341,189893.081,23.154,"laren6-8","2024"
"2:1290",206667.785,189894.065,23.125,"laren6-9","2024"
"2:1291",206667.265,189895.318,23.116,"laren6-10","2024"
"2:1292",206671.913,189892.135,23.057,"laren6-11","2024"
"2:1293",206671.63,189892.844,22.937,"laren6-12","2024"
"2:1294",206671.101,189893.815,23.174,"laren6-13","2024"
"2:1295",206670.709,189894.44,23.153,"laren6-14","2024"
"2:1296",206670.516,189895.287,23.12,"laren6-15","2024"
"2:1297",206675.016,189893.497,23.073,"laren6-16","2024"
"2:1298",206674.726,189894.529,23.115,"laren6-17","2024"
"2:1299",206674.344,189895.498,23.011,"laren6-18","2024"
